title,source,permission,author,description,date,medium,dimensions,institution,department,notes,accession number
"Recto_Pennsylvania_50 shillings_1775","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork362633/urn-3:HBS.Baker.AC:1083658/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W362633_urn-3:HBS.Baker.AC:1083658 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W362633_urn-3:HBS.Baker.AC:1083658","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; Pennsylvania, associated name","Paper contains mica flakes. Printed in black and red ink. Verso contains print of the Walnut Street Workhouse, a jail in Philadelphia. Two lines of printed text are upside down.","1775","ink on paper","9 x 7.3 cm.","Q49126","Q42377658","citation: Pennsylvania, 50 shillings, 1775, 1775. Baker Library, Harvard Business School, Historical Collections, 1-04/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W362633_urn-3:HBS.Baker.AC:1083658"
"Verso_Pennsylvania_50 shillings_1775","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork362633/urn-3:HBS.Baker.AC:1083659/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W362633_urn-3:HBS.Baker.AC:1083659 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W362633_urn-3:HBS.Baker.AC:1083659","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; Pennsylvania, associated name","Paper contains mica flakes. Printed in black and red ink. Verso contains print of the Walnut Street Workhouse, a jail in Philadelphia. Two lines of printed text are upside down.","1775","ink on paper","9 x 7.3 cm.","Q49126","Q42377658","citation: Pennsylvania, 50 shillings, 1775, 1775. Baker Library, Harvard Business School, Historical Collections, 1-04/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W362633_urn-3:HBS.Baker.AC:1083659"
"Recto_Maryland_1 dollar_1774","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork362683/urn-3:HBS.Baker.AC:1083660/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W362683_urn-3:HBS.Baker.AC:1083660 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W362683_urn-3:HBS.Baker.AC:1083660","Rights Statements in evaluation, waiting for OGC. No permission granted.","Green, Anne Catharine (-1775) producer ; Green, Frederick (1750-1811) producer ; Green, Jonas (1712-1767) producer ; Sparrow, Thomas, producer ; Maryland, associated name","Paper contains mica flakes. Verso: nature print with two different kinds of leaves, one with the initials ""I G"".","1774","ink on paper","6.4 x 12.3 cm.","Q49126","Q42377658","citation: Maryland, 1 dollar, 1774, 1774. Baker Library, Harvard Business School, Historical Collections, 1-05/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W362683_urn-3:HBS.Baker.AC:1083660"
"Verso_Maryland_1 dollar_1774","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork362683/urn-3:HBS.Baker.AC:1083661/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W362683_urn-3:HBS.Baker.AC:1083661 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W362683_urn-3:HBS.Baker.AC:1083661","Rights Statements in evaluation, waiting for OGC. No permission granted.","Green, Anne Catharine (-1775) producer ; Green, Frederick (1750-1811) producer ; Green, Jonas (1712-1767) producer ; Sparrow, Thomas, producer ; Maryland, associated name","Paper contains mica flakes. Verso: nature print with two different kinds of leaves, one with the initials ""I G"".","1774","ink on paper","6.4 x 12.3 cm.","Q49126","Q42377658","citation: Maryland, 1 dollar, 1774, 1774. Baker Library, Harvard Business School, Historical Collections, 1-05/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W362683_urn-3:HBS.Baker.AC:1083661"
"Recto_Maryland_2 dollars_1774","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork362686/urn-3:HBS.Baker.AC:1083662/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W362686_urn-3:HBS.Baker.AC:1083662 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W362686_urn-3:HBS.Baker.AC:1083662","Rights Statements in evaluation, waiting for OGC. No permission granted.","Green, Anne Catharine (-1775) producer ; Green, Frederick (1750-1811) producer ; Green, Jonas (1712-1767) producer ; Maryland, associated name","Paper contains mica flakes. Dot above ""a"" in ""Rate"". Verso: nature print with branch and leaves. At the base of the stem are the initials ""I G"".","1774","ink on paper","6.4 x 11.5 cm.","Q49126","Q42377658","citation: Maryland, 2 dollars, 1774, 1774. Baker Library, Harvard Business School, Historical Collections, 1-05/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W362686_urn-3:HBS.Baker.AC:1083662"
"Verso_Maryland_2 dollars_1774","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork362686/urn-3:HBS.Baker.AC:1083663/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W362686_urn-3:HBS.Baker.AC:1083663 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W362686_urn-3:HBS.Baker.AC:1083663","Rights Statements in evaluation, waiting for OGC. No permission granted.","Green, Anne Catharine (-1775) producer ; Green, Frederick (1750-1811) producer ; Green, Jonas (1712-1767) producer ; Maryland, associated name","Paper contains mica flakes. Dot above ""a"" in ""Rate"". Verso: nature print with branch and leaves. At the base of the stem are the initials ""I G"".","1774","ink on paper","6.4 x 11.5 cm.","Q49126","Q42377658","citation: Maryland, 2 dollars, 1774, 1774. Baker Library, Harvard Business School, Historical Collections, 1-05/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W362686_urn-3:HBS.Baker.AC:1083663"
"Recto_Maryland_8 dollars_1774","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork362698/urn-3:HBS.Baker.AC:1083664/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W362698_urn-3:HBS.Baker.AC:1083664 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W362698_urn-3:HBS.Baker.AC:1083664","Rights Statements in evaluation, waiting for OGC. No permission granted.","Green, Anne Catharine (-1775) producer ; Green, Frederick (1750-1811) producer ; Green, Jonas (1712-1767) producer ; Sparrow, Thomas, producer ; Maryland, associated name","Paper contains mica flakes. Verso: nature print contains a branch and leaves. At the base of the stem of leaves are the initials "" I G"".","1774","ink on paper","6.1 x 11.7 cm.","Q49126","Q42377658","citation: Maryland, 8 dollars, 1774, 1774. Baker Library, Harvard Business School, Historical Collections, 1-05/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W362698_urn-3:HBS.Baker.AC:1083664"
"Verso_Maryland_8 dollars_1774","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork362698/urn-3:HBS.Baker.AC:1083665/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W362698_urn-3:HBS.Baker.AC:1083665 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W362698_urn-3:HBS.Baker.AC:1083665","Rights Statements in evaluation, waiting for OGC. No permission granted.","Green, Anne Catharine (-1775) producer ; Green, Frederick (1750-1811) producer ; Green, Jonas (1712-1767) producer ; Sparrow, Thomas, producer ; Maryland, associated name","Paper contains mica flakes. Verso: nature print contains a branch and leaves. At the base of the stem of leaves are the initials "" I G"".","1774","ink on paper","6.1 x 11.7 cm.","Q49126","Q42377658","citation: Maryland, 8 dollars, 1774, 1774. Baker Library, Harvard Business School, Historical Collections, 1-05/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W362698_urn-3:HBS.Baker.AC:1083665"
"Recto_Pennsylvania_18 pence_1772","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork362703/urn-3:HBS.Baker.AC:1083666/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W362703_urn-3:HBS.Baker.AC:1083666 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W362703_urn-3:HBS.Baker.AC:1083666","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; Pennsylvania, associated name","Paper contains mica flakes. Pennsylvania is spelled, ""Pennsilvania"". Verso contains nature print of leaves.","1772","ink on paper","8.8 x 7.4 cm.","Q49126","Q42377658","citation: Pennsylvania, 18 pence, 1772, 1772. Baker Library, Harvard Business School, Historical Collections, 1-06/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W362703_urn-3:HBS.Baker.AC:1083666"
"Verso_Pennsylvania_18 pence_1772","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork362703/urn-3:HBS.Baker.AC:1083667/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W362703_urn-3:HBS.Baker.AC:1083667 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W362703_urn-3:HBS.Baker.AC:1083667","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; Pennsylvania, associated name","Paper contains mica flakes. Pennsylvania is spelled, ""Pennsilvania"". Verso contains nature print of leaves.","1772","ink on paper","8.8 x 7.4 cm.","Q49126","Q42377658","citation: Pennsylvania, 18 pence, 1772, 1772. Baker Library, Harvard Business School, Historical Collections, 1-06/1, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W362703_urn-3:HBS.Baker.AC:1083667"
"Recto_Pennsylvania. 5 pounds_1775","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork362712/urn-3:HBS.Baker.AC:1083668/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W362712_urn-3:HBS.Baker.AC:1083668 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W362712_urn-3:HBS.Baker.AC:1083668","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; Pennsylvania, associated name","Paper contains mica flakes. Printed in red and black ink. Border cuts contain nature prints. Pennsylvania is spelled, ""Pensylvania"". Under coat of arms is printed ""V L"". Verso: contains nature prints and a print of the Walnut Street Prison building is Philadelphia, Pennsylvania.","1775","ink on paper","8.9 x 7.6 cm.","Q49126","Q42377658","citation: Pennsylvania. 5 pounds, 1775, 1775. Baker Library, Harvard Business School, Historical Collections, 1-06/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W362712_urn-3:HBS.Baker.AC:1083668"
"Verso_Pennsylvania. 5 pounds_1775","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork362712/urn-3:HBS.Baker.AC:1083669/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W362712_urn-3:HBS.Baker.AC:1083669 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W362712_urn-3:HBS.Baker.AC:1083669","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; Pennsylvania, associated name","Paper contains mica flakes. Printed in red and black ink. Border cuts contain nature prints. Pennsylvania is spelled, ""Pensylvania"". Under coat of arms is printed ""V L"". Verso: contains nature prints and a print of the Walnut Street Prison building is Philadelphia, Pennsylvania.","1775","ink on paper","8.9 x 7.6 cm.","Q49126","Q42377658","citation: Pennsylvania. 5 pounds, 1775, 1775. Baker Library, Harvard Business School, Historical Collections, 1-06/2, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W362712_urn-3:HBS.Baker.AC:1083669"
"Recto_Pennsylvania_18 pence_1775","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork362715/urn-3:HBS.Baker.AC:1083670/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W362715_urn-3:HBS.Baker.AC:1083670 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W362715_urn-3:HBS.Baker.AC:1083670","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; Pennsylvania, associated name","Paper contains mica flakes and dark colored threads. Issue number and second signature are in red ink. Pennsylvania is spelled, ""Pennsilvania"". Verso contains nature print of leaves.","1775","ink on paper","8.8 x 7 cm.","Q49126","Q42377658","citation: Pennsylvania, 18 pence, 1775, 1775. Baker Library, Harvard Business School, Historical Collections, 1-06/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W362715_urn-3:HBS.Baker.AC:1083670"
"Verso_Pennsylvania_18 pence_1775","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork362715/urn-3:HBS.Baker.AC:1083671/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W362715_urn-3:HBS.Baker.AC:1083671 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W362715_urn-3:HBS.Baker.AC:1083671","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; Pennsylvania, associated name","Paper contains mica flakes and dark colored threads. Issue number and second signature are in red ink. Pennsylvania is spelled, ""Pennsilvania"". Verso contains nature print of leaves.","1775","ink on paper","8.8 x 7 cm.","Q49126","Q42377658","citation: Pennsylvania, 18 pence, 1775, 1775. Baker Library, Harvard Business School, Historical Collections, 1-06/3, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Verso.","MH:VIA W362715_urn-3:HBS.Baker.AC:1083671"
"Recto_The United Colonies_2 dollars_1775","Harvard Hollis Images: https://id.lib.harvard.edu/images/olvwork362716/urn-3:HBS.Baker.AC:1083672/catalog - Harvard Digital Collections: https://id.lib.harvard.edu/digital_collections/W362716_urn-3:HBS.Baker.AC:1083672 - American Currency: https://id.lib.harvard.edu/curiosity/american-currency/66-W362716_urn-3:HBS.Baker.AC:1083672","Rights Statements in evaluation, waiting for OGC. No permission granted.","Hall, David (1714-1772) producer ; Sellers, William (1725-1804) producer ; United States. Continental Congress., associated name ; Franklin, Benjamin (1706-1790, American) associated name","Paper contains mica flakes and blue threads. Verso contains nature print of three different kinds of leaves.","1775","ink on paper","7.2 x 9.5 cm.","Q49126","Q42377658","citation: The United Colonies, 2 dollars, 1775, 1775. Baker Library, Harvard Business School, Historical Collections, 1-04/4, Mss :78 C 1709-1868 976. American Currency Collection. Development of American Capitalism--Money and banking. Recto.","MH:VIA W362716_urn-3:HBS.Baker.AC:1083672"
